year,name,age,gender,worth,rank,source,industry,wealth_acquistion,country,wealth_status
2021,Judy Faulkner,77,Family,6,451,health IT,Technology,self_made,United States,Increased
2021,Guenther Fielmann & family,81,Family,6,451,optometry,Healthcare,self_made,Germany,Unchanged
2021,Milane Frantz,51,Family,6,451,pipelines,Energy,self_made,United States,Increased
2021,Frits Goldschmeding,87,Family,6,451,temp agency,Service,self_made,Netherlands,Increased
2021,Andrei Guriev & family,61,Family,6,451,fertilizers,Manufacturing,self_made,Russia,Unchanged
2021,Jane Lauder,48,Family,6,451,Estée Lauder,Fashion & Retail,self_made,United States,Increased
2021,Martin Lorentzon,52,Family,6,451,Spotify,Technology,self_made,Sweden,Unchanged
2021,Isaac Perlmutter,78,Family,6,451,Marvel comics,Media & Entertainment,No Info,United States,Increased
2021,Jeff Skoll,56,Family,6,451,eBay,Technology,No Info,United States,Unchanged
2021,Robert F. Smith,58,Family,6,451,private equity,Finance & Investments,self_made,United States,Unchanged
2021,John A. Sobrato & family,81,Family,6,451,real estate,Real Estate,self_made,United States,Unchanged
2021,Ronald Wanek,79,Family,6,451,furniture,Manufacturing,self_made,United States,Increased
2021,Randa Duncan Williams,59,Family,6,451,pipelines,Energy,self_made,United States,Unchanged
2021,Hansjoerg Wyss,86,Family,6,451,medical devices,Healthcare,self_made,Switzerland,Increased
2021,Chen Fashu,60,Family,5.9,472,investments,Finance & Investments,self_made,China,Increased
2021,Chen Rui,43,Family,5.9,472,online entertainment,No Info,self_made,China,Unchanged
2021,Christopher Hohn,54,Family,5.9,472,hedge funds,Finance & Investments,self_made,United Kingdom,Increased
2021,Lin Jianhua & family,58,Family,5.9,472,solar panel components,Manufacturing,self_made,China,Unchanged
2021,Maria Asuncion Aramburuzabala & family,58,Family,5.8,476,"beer, investments",Food & Beverage,No Info,Mexico,Unchanged
2021,Chan Laiwa & family,80,Family,5.8,476,real estate,Real Estate,self_made,China,Unchanged
2021,George Kaiser,78,Family,5.8,476,"oil & gas, banking",Energy,self_made,United States,Decreased
2021,Ananda Krishnan,83,Family,5.8,476,"telecoms, media, oil-services",Telecom,self_made,Malaysia,Decreased
2021,Douglas Leone,63,Family,5.8,476,venture capital,Finance & Investments,self_made,United States,Increased
2021,Li Chunan,52,Family,5.8,476,renewable energy,Manufacturing,self_made,China,Unchanged
2021,Li Ping,64,Family,5.8,476,batteries,Automotive,self_made,Hong Kong,Unchanged
2021,William Li,46,Family,5.8,476,electric vehicles,Automotive,self_made,China,Increased
2021,Augusto & Giorgio Perfetti,64,Family,5.8,476,candy,Food & Beverage,self_made,Italy,Decreased
2021,Meg Whitman,64,Family,5.8,476,eBay,Technology,self_made,United States,Increased
2021,Neil Bluhm,83,Family,5.7,486,real estate,Real Estate,self_made,United States,Increased
2021,Andrew Currie,65,Family,5.7,486,chemicals,Manufacturing,self_made,United Kingdom,Increased
2021,Tom Gores,56,Family,5.7,486,private equity,Finance & Investments,self_made,United States,Increased
2021,Michel Leclercq & family,81,Family,5.7,486,sporting goods,Fashion & Retail,self_made,France,Unchanged
2021,Michael Moritz,66,Family,5.7,486,venture capital,Technology,self_made,United States,Increased
2021,Nicolas Puech,78,Family,5.7,486,Hermes,Fashion & Retail,self_made,France,Increased
2021,John Reece,64,Family,5.7,486,chemicals,Manufacturing,self_made,United Kingdom,Increased
2021,Emanuele (Lino) Saputo & family,84,Family,5.7,486,cheese,Food & Beverage,self_made,Canada,Unchanged
2021,Fred Smith,64,Family,5.7,486,FedEx,Logistics,self_made,United States,Unchanged
2021,Teh Hong Piow,91,Family,5.7,486,banking,Finance & Investments,Inherited,Malaysia,Decreased
2021,Rene Benko,44,Family,5.6,496,"real estate, retail",Real Estate,Inherited,Austria,Unchanged
2021,Jack Dangermond,75,Family,5.6,496,mapping software,Technology,No Info,United States,Unchanged
2021,Stanley Druckenmiller,67,Family,5.6,496,hedge funds,Finance & Investments,Inherited,United States,Increased
2021,Tamara Gustavson,59,Family,5.6,496,self storage,Service,Inherited,United States,Increased
2021,Jian Jun,57,Family,5.6,496,biomedical products,Healthcare,Inherited,China,Unchanged
2021,Kwee brothers,64,Family,5.6,496,Real Estate,Real Estate,Inherited,Singapore,Unchanged
2021,Clive Calder,74,Family,5.5,502,record label,Media & Entertainment,self_made,United Kingdom,Increased
2021,Hasmukh Chudgar & family,87,Family,5.5,502,pharmaceuticals,Healthcare,self_made,India,Unchanged
2021,Dagmar Dolby & family,79,Family,5.5,502,Dolby Laboratories,Technology,self_made,United States,Unchanged
2021,Dong Wei,50,Family,5.5,502,pharmaceuticals,Healthcare,self_made,China,Increased
2021,Ken Fisher,70,Family,5.5,502,money management,Finance & Investments,self_made,United States,Increased
2021,Ivan Glasenberg,64,Family,5.5,502,mining,Metals & Mining,No Info,Switzerland,Decreased
2021,He Xiaopeng,43,Family,5.5,502,electric vehicles,Automotive,No Info,China,Unchanged
2021,Sumet Jiaravanon,86,Family,5.5,502,diversified,Diversified,Inherited,Thailand,Increased
2021,Karel Komarek,52,Family,5.5,502,"oil and gas, IT, lotteries",Gambling & Casinos,Inherited,Czechia,Increased
2021,Ronald Lauder,77,Family,5.5,502,Estee Lauder,Fashion & Retail,Inherited,United States,Increased
2021,Mu Rongjun,41,Family,5.5,502,e-commerce,Technology,Inherited,China,Unchanged
2021,J. Christopher Reyes,67,Family,5.5,502,food distribution,Food & Beverage,Inherited,United States,Increased
2021,Jude Reyes,65,Family,5.5,502,food distribution,Food & Beverage,Inherited,United States,Increased
2021,Kjell Inge Rokke,62,Family,5.5,502,"shipping, seafood",Logistics,Inherited,Norway,Increased
2021,"Edward Roski, Jr.",82,Family,5.5,502,real estate,Real Estate,Inherited,United States,Increased
2021,Alexandra Schoerghuber,62,Family,5.5,502,real estate,No Info,Inherited,Germany,Increased
2021,Shu Ping,64,Family,5.5,502,restaurants,Food & Beverage,Inherited,Singapore,Unchanged
2021,Christoph Zeller,64,Family,5.5,502,dental implants,Healthcare,No Info,Liechtenstein,Increased
2021,An Kang,72,Family,5.4,520,pharmaceuticals,Healthcare,No Info,China,Increased
2021,Rainer Blickle,73,Family,5.4,520,auto parts,Manufacturing,Inherited,Germany,Increased
2021,Jaran Chiaravanont,91,Family,5.4,520,diversified,Diversified,Inherited,Thailand,Increased
2021,Alceu Elias Feldmann,71,Family,5.4,520,fertilizer,Energy,Inherited,Brazil,Unchanged
2021,Montri Jiaravanont,90,Family,5.4,520,diversified,Diversified,Inherited,Thailand,Increased
2021,"Henry Nicholas, III.",61,Family,5.4,520,semiconductors,Technology,Inherited,United States,Increased
2021,Terrence Pegula,70,Family,5.4,520,natural gas,Energy,Inherited,United States,Increased
2021,Carrie Perrodo & family,70,Family,5.4,520,oil,Energy,Inherited,France,Unchanged
2021,Harry Stine,79,Family,5.4,520,agriculture,Food & Beverage,Inherited,United States,Increased
2021,Pyotr Aven,66,Family,5.3,529,"oil, banking, telecom",Finance & Investments,Inherited,Russia,Increased
2021,Kapil & Rahul Bhatia,64,Family,5.3,529,airlines,Service,No Info,India,Increased
2021,Cao Renxian,52,Family,5.3,529,photovoltaic equipment,Energy,Inherited,China,Unchanged
2021,Barry Lam,72,Family,5.3,529,electronics,Technology,Inherited,Taiwan,Increased
2021,Carlos Rodriguez-Pastor,62,Family,5.3,529,finance,Finance & Investments,Inherited,Peru,Increased
2021,Shen Guojun,58,Family,5.3,529,retail,Fashion & Retail,Inherited,China,Increased
2021,Luiza Helena Trajano,69,Family,5.3,529,retail chain,Fashion & Retail,Inherited,Brazil,Unchanged
2021,Yao Zhenhua & family,51,Family,5.3,529,conglomerate,No Info,self_made,China,Unchanged
2021,Yu Yong,60,Family,5.3,529,mining,Finance & Investments,self_made,China,Increased
2021,Sam Zell,79,Family,5.3,529,"real estate, private equity",Real Estate,self_made,United States,Increased
2021,John Brown,86,Family,5.2,539,medical equipment,Healthcare,self_made,United States,Increased
2021,Giuseppe De'Longhi & family,82,Family,5.2,539,coffee makers,Fashion & Retail,self_made,Italy,Unchanged
2021,Frank Lowy,90,Family,5.2,539,shopping malls,Real Estate,Inherited,Australia,Decreased
2021,Joe Mansueto,64,Family,5.2,539,investment research,Finance & Investments,Inherited,United States,Increased
2021,Akio Nitori,77,Family,5.2,539,home furnishings,Fashion & Retail,Inherited,Japan,Increased
2021,Gary Rollins,76,Family,5.2,539,pest control,Service,Inherited,United States,Increased
2021,Ruan Hongliang & family,60,Family,5.2,539,glass,Manufacturing,Inherited,China,Unchanged
2021,Teddy Sagi,49,Family,5.2,539,gambling software,Gambling & Casinos,self_made,Israel,Increased
2021,Neil Shen,53,Family,5.2,539,venture capital,Finance & Investments,self_made,China,Increased
2021,David Velez,39,Family,5.2,539,fintech,Finance & Investments,Inherited,Colombia,Unchanged
2021,Wong Man Li,56,Family,5.2,539,furniture,Manufacturing,Inherited,Hong Kong,Increased
2021,Robert Bass,73,Family,5.1,550,"oil, investments",Energy,Inherited,United States,Increased
2021,Pierre Chen,64,Family,5.1,550,electronics,Technology,Inherited,Taiwan,Increased
2021,Mahendra Choksi & family,80,Family,5.1,550,paints,Manufacturing,Inherited,India,Unchanged
2021,Gustavo Denegri,84,Family,5.1,550,biotech,Healthcare,Inherited,Italy,Increased
2021,Reed Hastings,60,Family,5.1,550,Netflix,Media & Entertainment,No Info,United States,Increased
2021,Michael Herz,77,Family,5.1,550,coffee,Fashion & Retail,self_made,Germany,Decreased
2021,Wolfgang Herz,70,Family,5.1,550,coffee,Fashion & Retail,self_made,Germany,Decreased
2021,Patrick Lee,79,Family,5.1,550,paper,Manufacturing,self_made,Hong Kong,Increased
2021,Lee Yeow Chor & Yeow Seng,64,Family,5.1,550,"palm oil, property",No Info,self_made,Malaysia,Unchanged
2021,Theo Mueller,81,Family,5.1,550,dairy,Food & Beverage,self_made,Germany,Increased
2021,Wu Guanjiang & family,52,Family,5.1,550,pharmaceuticals,Healthcare,self_made,China,Unchanged
2021,Bernard Broermann,77,Family,5,561,hospitals,Healthcare,self_made,Germany,Increased
2021,Jason Chang,77,Family,5,561,electronics,Technology,self_made,Singapore,Increased
2021,Joshua Harris,56,Family,5,561,private equity,Finance & Investments,self_made,United States,Increased
2021,Vikram Lal & family,79,Family,5,561,motorcycles,Automotive,self_made,India,Unchanged
2021,Lin Xiucheng & family,65,Family,5,561,electronics,Technology,self_made,China,Unchanged
2021,Pankaj Patel,68,Family,5,561,pharmaceuticals,Healthcare,self_made,India,Unchanged
2021,"Enrique Razon, Jr.",61,Family,5,561,ports,No Info,self_made,Philippines,Increased
2021,"Walter Scott, Jr. & family",89,Family,5,561,"utilities, telecom",No Info,self_made,United States,Unchanged
2021,Charles Simonyi,72,Family,5,561,Microsoft,Technology,self_made,United States,Increased
2021,Kate Wang,39,Family,5,561,e-cigarettes,No Info,self_made,China,Unchanged
2021,Daniel Ziff,49,Family,5,561,investments,Finance & Investments,self_made,United States,Increased
2021,Dirk Ziff,57,Family,5,561,investments,Finance & Investments,self_made,United States,Increased
2021,Robert Ziff,54,Family,5,561,investments,Finance & Investments,self_made,United States,Increased
2021,Stephen Bisciotti,61,Family,4.9,574,"staffing, Baltimore Ravens",Sports,self_made,United States,Increased
2021,Chen Dongsheng,63,Family,4.9,574,insurance,Finance & Investments,self_made,China,Increased
2021,Charles B. Johnson,88,Family,4.9,574,money management,Finance & Investments,self_made,United States,Unchanged
2021,Marc Ladreit de Lacharriere,80,Family,4.9,574,finance,Finance & Investments,self_made,France,Increased
2021,Joe Lewis,84,Family,4.9,574,investments,Finance & Investments,self_made,United Kingdom,Decreased
2021,Lin Li,58,Family,4.9,574,investments,Finance & Investments,self_made,China,Increased
2021,Karen Pritzker,63,Family,4.9,574,"hotels, investments",Finance & Investments,self_made,United States,Decreased
2021,Abdulsamad Rabiu,60,Family,4.9,574,"cement, sugar",Diversified,self_made,Nigeria,Unchanged
2021,Mark Scheinberg,47,Family,4.9,574,online gambling,Gambling & Casinos,self_made,Canada,Increased
2021,Howard Schultz,67,Family,4.9,574,Starbucks,Food & Beverage,self_made,United States,Increased
2021,Yasumitsu Shigeta,56,Family,4.9,574,mobile phone retailer,Telecom,self_made,Japan,Increased
2021,Thomas Siebel,68,Family,4.9,574,business software,Technology,No Info,United States,Increased
2021,Peter Thiel,53,Family,4.9,574,Facebook,Finance & Investments,Inherited,United States,Increased
2021,Chip Wilson,64,Family,4.9,574,Lululemon,Fashion & Retail,Inherited,Canada,Increased
2021,Zhang Fan,55,Family,4.9,574,touch screens,Technology,Inherited,China,Increased
2021,Pierre Bellon & family,91,Family,4.8,589,food services,No Info,Inherited,France,Unchanged
2021,Richard Branson,70,Family,4.8,589,Virgin,Diversified,self_made,United Kingdom,Decreased
2021,Huang Yi,59,Family,4.8,589,car dealerships,Automotive,self_made,Hong Kong,Increased
2021,Bidzina Ivanishvili,65,Family,4.8,589,investments,Finance & Investments,self_made,Georgia,Increased
2021,"Edward Johnson, IV.",56,Family,4.8,589,money management,Finance & Investments,self_made,United States,Increased
2021,Elizabeth Johnson,58,Family,4.8,589,money management,Finance & Investments,self_made,United States,Increased
2021,Ted Lerner & family,95,Family,4.8,589,real estate,Real Estate,self_made,United States,Unchanged
2021,Lin Shu-hong,92,Family,4.8,589,petrochemicals,Manufacturing,self_made,Taiwan,Unchanged
2021,Yuri Milner,59,Family,4.8,589,tech investments,Finance & Investments,self_made,Israel,Increased
2021,Issad Rebrab & family,77,Family,4.8,589,food,Food & Beverage,self_made,Algeria,Unchanged
2021,Thomas Schmidheiny,75,Family,4.8,589,cement,Construction & Engineering,No Info,Switzerland,Decreased
2021,Chairul Tanjung,58,Family,4.8,589,diversified,Diversified,Inherited,Indonesia,Increased
2021,Alan Trefler,65,Family,4.8,589,software,Technology,Inherited,United States,Unchanged
2021,Radovan Vitek,50,Family,4.8,589,real estate,Real Estate,Inherited,Czechia,Increased
2021,Frank Wang,40,Family,4.8,589,drones,Technology,Inherited,China,Increased
2021,Wang Xicheng & family,72,Family,4.8,589,tires,Manufacturing,No Info,China,Unchanged
2021,Wang Zhendong,44,Family,4.8,589,education,No Info,Inherited,China,Unchanged
2021,"John, Alan & Bruce Wilson",64,Family,4.8,589,retailing,Fashion & Retail,Inherited,Australia,Unchanged
2021,M.A. Yusuff Ali,65,Family,4.8,589,retail,Fashion & Retail,No Info,India,Decreased
2021,Maria Fernanda Amorim & family,86,Family,4.7,608,"energy, investments",Diversified,Inherited,Portugal,Unchanged
2021,Dona Bertarelli,53,Family,4.7,608,biotech,Healthcare,Inherited,Switzerland,Increased
2021,Hong Jie,53,Family,4.7,608,paint,Manufacturing,Inherited,China,Unchanged
2021,Nathan Kirsh,89,Family,4.7,608,"retail, real estate",Fashion & Retail,Inherited,Eswatini (Swaziland),Increased
2021,Ken Langone,85,Family,4.7,608,investments,Finance & Investments,self_made,United States,Unchanged
2021,Michael Pieper,75,Family,4.7,608,kitchen appliances,Manufacturing,self_made,Switzerland,Increased
2021,Richard Schulze,80,Family,4.7,608,Best Buy,Fashion & Retail,self_made,United States,Increased
2021,Eric Smidt,61,Family,4.7,608,hardware stores,Fashion & Retail,self_made,United States,Increased
2021,Tim Sweeney,50,Family,4.7,608,video games,Media & Entertainment,No Info,United States,Unchanged
2021,Tang Shing-bor,87,Family,4.7,608,real estate,No Info,Inherited,Hong Kong,Increased
2021,Oleg Tinkov,53,Family,4.7,608,banking,No Info,Inherited,Russia,Increased
2021,Mark Walter,60,Family,4.7,608,finance,Finance & Investments,Inherited,United States,Increased
2021,Wong Luen Hei,59,Family,4.7,608,building materials,Manufacturing,No Info,China,Increased
2021,Zhou Bajin,86,Family,4.7,608,auto parts,Manufacturing,self_made,China,Increased
2021,Patrizio Bertelli,75,Family,4.6,622,luxury goods,Fashion & Retail,self_made,Italy,Increased
2021,Bert Beveridge,59,Family,4.6,622,vodka,Food & Beverage,self_made,United States,Increased
2021,Martin & Olivier Bouygues,64,Family,4.6,622,"construction, media",Construction & Engineering,No Info,France,Decreased
2021,Chen Lip Keong,73,Family,4.6,622,"casinos, property, energy",Gambling & Casinos,self_made,Malaysia,Increased
2021,Dong Fan,64,Family,4.6,622,medical devices,Healthcare,Inherited,China,Unchanged
2021,Daniel Ek,38,Family,4.6,622,Spotify,Technology,Inherited,Sweden,Unchanged
2021,Tilman Fertitta,63,Family,4.6,622,"Houston Rockets, entertainment",Food & Beverage,No Info,United States,Increased
2021,Luis Frias,58,Family,4.6,622,mobile payments,No Info,Inherited,Brazil,Increased
2021,Peter Gassner,56,Family,4.6,622,software,Technology,Inherited,United States,Unchanged
